Year,HeadacheType,Country,StateProvince,AgeRangeLower,AgeRangeUpper,Ethnicity,Gender,Race,AffectedCount,AffectedMarginOfError,SoughtHelpCount,Source
2016,Severe Headache/Migraine,United States,N/A,59,59,Puerto Rico,Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Central or South American,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Central or South American,Female,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Central or South American,Male,White only,5,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Mexican,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Mexican,Female,White only,12,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Mexican,Male,White only,7,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Mexican-American,Female,White only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Mexican-American,Male,White only,5,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Multiple Hispanic,Male,Multiple race,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Female,AIAN only,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Female,Asian only,16,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Female,Black/African American only,41,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Female,Multiple race,5,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Female,Race group not releasable (See file layout),1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Female,White only,244,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Male,AIAN only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Male,Asian only,7,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Male,Black/African American only,24,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Male,Multiple race,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Male,White only,217,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Female,White only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Male,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Puerto Rico,Female,White only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,60,60,Puerto Rico,Male,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Central or South American,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Central or South American,Female,White only,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Central or South American,Male,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Cuban/Cuban American,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Cuban/Cuban American,Female,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Cuban/Cuban American,Male,White only,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Dominican (Republic),Female,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Female,Asian only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Female,White only,8,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Male,White only,5,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Mexican-American,Female,White only,6,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Mexican-American,Male,White only,8,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Multiple Hispanic,Female,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,Asian only,7,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,Black/African American only,53,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,Multiple race,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,White only,216,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,AIAN only,4,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,Asian only,12,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,Black/African American only,22,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,Multiple race,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,White only,206,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Other Spanish,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Other Spanish,Female,White only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Puerto Rico,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Puerto Rico,Female,White only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Puerto Rico,Male,Asian only,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,61,61,Puerto Rico,Male,White only,3,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Female,White only,4,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Male,White only,4,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Cuban/Cuban American,Male,White only,2,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Mexican,Female,White only,7,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Mexican,Male,White only,8,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Mexican-American,Female,White only,5,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
2016,Severe Headache/Migraine,United States,N/A,62,62,Mexican-American,Male,White only,1,-1,-1,"National Health Interview Survey, 2016, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2016_data_release.htm"
